Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa20dir4A,unit042a,pa20dir4A_unit042a,MT,1.14255318506042,130,310,149.752900391789,0.0630482307355979,0.00781509552731026,0.0275462069982754,0.00886250282238451,1
aristotle,pa20dir4A,unit043a,pa20dir4A_unit043a,MT,1.24006533133676,310,130,250.977768363129,0.0214465937762826,0.00611814724626799,0.0123576088993957,0.00564364368804844,0
aristotle,pa20dir4A,unit044a,pa20dir4A_unit044a,MT,1.19532138019022,220,40,204.948414729296,0.0145339652448657,0.00752709063731056,0.0286515104328868,0.00785626970047678,0
aristotle,pa20dir4A,unit045a,pa20dir4A_unit045a,MT,1.18872744742177,40,220,344.477506792678,0.0160801726284339,0.00345146292519759,0.00769843376692336,0.00266679401752034,0
aristotle,pa20dir4A,unit046a,pa20dir4A_unit046a,MT,1.22419464484677,130,310,131.198419119847,0.0195767245320803,0.00978009510802619,0.0384016701461378,0.0108315147369818,0
aristotle,pa20dir4A,unit047a,pa20dir4A_unit047a,MT,1.08478528981485,220,40,169.007896270483,0.0756431588378343,0.0400246774484416,0.094240837696335,0.0408322065408267,1
aristotle,pa20dir4A,unit048a,pa20dir4A_unit048a,MT,1.12075246866014,310,130,320.502943047702,0.00862750940147463,0.00439677596926725,0.0171074243386327,0.00337885473915343,0
aristotle,pa20dir4A,unit049a,pa20dir4A_unit049a,MT,1.01824572433035,40,220,348.149256376562,0.0391956871924567,0.0195877205072025,0.046727239013536,0.0187929712785664,1
aristotle,pa20dir4A,unit050a,pa20dir4A_unit050a,MT,1.21766028406207,220,40,164.66729948408,0.003327064950094,0.00101698373100004,0.00230680507497116,0.00196496251209653,0
aristotle,pa20dir4A,unit051a,pa20dir4A_unit051a,MT,1.06095675106313,220,40,189.782808021012,0.0185473255953093,0.0107041536640145,0.0364191729323309,0.0112617183277169,0
aristotle,pa20dir4A,unit052a,pa20dir4A_unit052a,MT,1.12079448466388,220,40,225.232877606003,0.0571064519865632,0.0293043541268372,0.1080429541968,0.0291996033153765,1
aristotle,pa20dir4A,unit053a,pa20dir4A_unit053a,MT,1.19584136014335,40,220,22.4680165590514,0.0464425703765293,0.0242123144090733,0.0887627695800227,0.0238962758405509,1
aristotle,pa20dir4A,unit054a,pa20dir4A_unit054a,MT,1.18337355903118,40,220,19.5972505130887,0.0265494526581535,0.0135713518618035,0.0491711154818769,0.0132355507107787,1
aristotle,pa20dir4A,unit055a,pa20dir4A_unit055a,MT,1.23087528083077,40,220,336.153574344645,0.0158959179753768,0.00382728622133277,0.00665399239543718,0.00293874222351354,0
aristotle,pa20dir4A,unit056a,pa20dir4A_unit056a,MT,1.20655564736979,40,220,1.86053271278303,0.031937594494752,0.0131779138839739,0.0400858983536149,0.0125649824232812,0
