Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa24dir4A,unit001a,pa24dir4A_unit001a,FEF,1.29933882290634,620,440,232.16506092257,0.0481746259496574,0.0200852309604172,0.0672164438987852,0.0163254337829102,1
aristotle,pa24dir4A,unit002a,pa24dir4A_unit002a,FEF,1.24482360852561,620,440,226.603719082874,0.0552989738631935,0.0302732492654995,0.0949829271967907,0.026361957527717,1
aristotle,pa24dir4A,unit003a,pa24dir4A_unit003a,FEF,1.1804700958659,350,530,331.280092852055,0.0161431166077969,0.00854423509480556,0.0317733129201085,0.0112051723305009,0
aristotle,pa24dir4A,unit004a,pa24dir4A_unit004a,FEF,1.1209857474981,440,620,59.9165607015241,0.0435883205280012,0.0232746891888593,0.0835354702052392,0.0269025028745476,1
aristotle,pa24dir4A,unit005a,pa24dir4A_unit005a,FEF,1.18061918079329,530,350,122.33082169272,0.109156286117889,0.0436077568303348,0.106208630735437,0.0434832724435842,1
aristotle,pa24dir4A,unit006a,pa24dir4A_unit006a,FEF,1.13839909628924,530,350,181.842263876868,0.156733880270158,0.0755660185026047,0.241623663675512,0.0718827058188375,1
aristotle,pa24dir4A,unit007a,pa24dir4A_unit007a,FEF,1.23491400404731,350,530,49.0838599301452,0.0506011461103412,0.00251286228247633,0.00491978609625665,0.0065252358861203,1
aristotle,pa24dir4A,unit008a,pa24dir4A_unit008a,FEF,1.22172082976383,620,440,227.363659762791,0.0282709047243521,0.0164815027746945,0.0537225105945486,0.0126180097777419,1
aristotle,pa24dir4A,unit009a,pa24dir4A_unit009a,FEF,0.951398534226587,620,440,290.007833893705,0.0890163943032027,0.0511990454600246,0.163480356712461,0.0506169553185975,1
aristotle,pa24dir4A,unit010a,pa24dir4A_unit010a,FEF,1.26468944429457,620,440,258.833115947496,0.0610354831510823,0.0304427873609715,0.115048901041119,0.0278876167022848,1
aristotle,pa24dir4A,unit011a,pa24dir4A_unit011a,FEF,1.17500438717233,530,350,194.117769438504,0.0494138057897512,0.0272508970705045,0.0941741103788208,0.0233632085907145,1
aristotle,pa24dir4A,unit012a,pa24dir4A_unit012a,FEF,0.947466008606887,530,350,169.978711290422,0.101609410251048,0.05083004062696,0.184474477624319,0.0478395409002378,1
aristotle,pa24dir4A,unit013a,pa24dir4A_unit013a,FEF,1.12229633291319,530,350,118.918109793137,0.0376158737454992,0.0221787868674685,0.0538903459148274,0.022641509581214,1
aristotle,pa24dir4A,unit014a,pa24dir4A_unit014a,FEF,1.99081098694517,350,530,339.722233477031,0.0715296598354167,0.0367527089854115,0.133509435187083,0.0395028332848426,1
aristotle,pa24dir4A,unit014b,pa24dir4A_unit014b,FEF,1.18520915987612,530,350,113.023944381797,0.0299287410926366,0.0154804984176915,0.0329157138402371,0.0164889547481746,1
aristotle,pa24dir4A,unit015a,pa24dir4A_unit015a,FEF,1.27754543545447,350,530,305.946341492596,0.0370780073710094,0.0204653945835795,0.056702485022316,0.0212736121516784,1
aristotle,pa24dir4A,unit016a,pa24dir4A_unit016a,FEF,2.35884739623364,350,530,337.244470149338,0.187731449366616,0.0896426919138498,0.275791046867338,0.0924614476150171,1
aristotle,pa24dir4A,unit016b,pa24dir4A_unit016b,FEF,1.09077474574906,350,530,352.059878227833,0.125446147794317,0.0652607166136001,0.22292696641269,0.0686173841089496,1
aristotle,pa24dir4A,unit017a,pa24dir4A_unit017a,FEF,1.11902123396453,350,530,18.8172001683967,0.0707006814573958,0.0408066253632063,0.132064325131765,0.0448232942391157,1
aristotle,pa24dir4A,unit018a,pa24dir4A_unit018a,FEF,1.14173383709919,440,620,66.6378888674274,0.125004017049341,0.0629111895784738,0.222228570129379,0.0661695515109352,1
aristotle,pa24dir4A,unit019a,pa24dir4A_unit019a,FEF,1.14098175579394,350,530,10.3087923064618,0.126046843317542,0.0698875937512553,0.223874955230431,0.0737916566395409,1
aristotle,pa24dir4A,unit020a,pa24dir4A_unit020a,FEF,1.20576819596692,350,530,357.823613507271,0.35862008622253,0.193656801288088,0.484644917917019,0.197441547466886,1
aristotle,pa24dir4A,unit021a,pa24dir4A_unit021a,FEF,1.13516020726823,350,530,357.406102484814,0.550104939844169,0.349982558202459,0.687880160759956,0.353541697148291,1
aristotle,pa24dir4A,unit022a,pa24dir4A_unit022a,FEF,1.17423208817062,350,530,349.495559069872,0.334765272142326,0.189412557299749,0.50160920295,0.192763725245952,1
aristotle,pa24dir4A,unit023a,pa24dir4A_unit023a,FEF,1.15625752763877,350,530,331.286310232505,0.126025567971057,0.0682111679711588,0.223841396777762,0.0704812723961586,1
aristotle,pa24dir4A,unit024a,pa24dir4A_unit024a,FEF,3.42064378352182,620,440,213.500677864187,0.129909976735561,0.0702235552552908,0.171572056317819,0.0661971001672125,1
aristotle,pa24dir4A,unit024b,pa24dir4A_unit024b,FEF,1.20856110479711,620,440,285.78865284846,0.215388685705393,0.121699308355423,0.354435890737924,0.120652690692881,1
aristotle,pa24dir4A,unit033a,pa24dir4A_unit033a,MT,1.08492742388308,350,530,263.430730700934,0.0313894873370066,0.00365886774966532,0.000852083406993831,0.00356823822323237,1
aristotle,pa24dir4A,unit034a,pa24dir4A_unit034a,MT,1.05620474820922,530,350,243.914021643509,0.109686645562482,0.054834362912606,0.0569001476220246,0.051537026050219,1
aristotle,pa24dir4A,unit035a,pa24dir4A_unit035a,MT,1.20125035840792,530,350,230.593218850493,0.0497887886004244,0.0246320552854108,0.0465191852046861,0.0208545003190981,1
aristotle,pa24dir4A,unit036a,pa24dir4A_unit036a,MT,1.13181577503451,530,350,247.232963772024,0.0479345873937879,0.0133253550846143,0.0113542757244731,0.0104193662296737,1
aristotle,pa24dir4A,unit037a,pa24dir4A_unit037a,MT,1.09093319055075,530,350,174.572517590863,0.0255324100326832,0.0123057567830814,0.047310839794467,0.00927914762800738,1
aristotle,pa24dir4A,unit038a,pa24dir4A_unit038a,MT,1.07311089111793,530,350,203.17725134145,0.0249797981093596,0.0149339108095703,0.0487420301462261,0.010899325720095,0
aristotle,pa24dir4A,unit039a,pa24dir4A_unit039a,MT,0.982541240986419,620,440,249.497932375385,0.101832981604145,0.0526488828890048,0.184842863309261,0.0494937328092492,1
aristotle,pa24dir4A,unit040a,pa24dir4A_unit040a,MT,0.917253644241632,620,440,261.532562947063,0.260549327833139,0.145941389569587,0.41339013409498,0.143116657157839,1
aristotle,pa24dir4A,unit041a,pa24dir4A_unit041a,MT,0.948150777702562,620,440,270.575264924113,0.102036892675016,0.0537011775649439,0.18517872378544,0.0516524343327749,1
aristotle,pa24dir4A,unit042a,pa24dir4A_unit042a,MT,0.924899293465492,440,620,69.0901677038129,0.238248015034484,0.132747832541983,0.384814693246811,0.135989731488611,1
aristotle,pa24dir4A,unit043a,pa24dir4A_unit043a,MT,0.84988973121727,440,620,110.099321442653,0.41027344936824,0.243145552440205,0.54817719749821,0.244230047699142,1
aristotle,pa24dir4A,unit044a,pa24dir4A_unit044a,MT,0.91831918161883,530,350,151.971725709104,0.435716160569592,0.251196978176708,0.606966993248484,0.249073757216584,1
aristotle,pa24dir4A,unit045a,pa24dir4A_unit045a,MT,0.891773399997432,530,350,179.402450746318,0.37291046856096,0.203690870971427,0.543240767843853,0.200365387617166,1
aristotle,pa24dir4A,unit046a,pa24dir4A_unit046a,MT,0.970934023267629,530,350,176.716166374614,0.299276438323217,0.166777766989613,0.460681698668296,0.163351514711905,1
aristotle,pa24dir4A,unit047a,pa24dir4A_unit047a,MT,0.926878487885881,530,350,157.686379378655,0.256653407666442,0.144307986761202,0.408471271554561,0.141675214934398,1
aristotle,pa24dir4A,unit048a,pa24dir4A_unit048a,MT,2.43746050918336,530,350,142.542174316186,0.189773779994902,0.111600911528131,0.319008173126349,0.110027246243376,1
aristotle,pa24dir4A,unit048b,pa24dir4A_unit048b,MT,0.922578882776908,530,350,147.38518523919,0.193930769843303,0.110459958779251,0.324860996536266,0.108552923631238,1
aristotle,pa24dir4A,unit049a,pa24dir4A_unit049a,MT,1.1156131062641,530,350,169.973696683215,0.095800801225286,0.0496918091189406,0.174850759587262,0.0465815723511702,1
aristotle,pa24dir4A,unit050b,pa24dir4A_unit050b,MT,0.917535637826989,620,440,255.598506975044,0.11071410210272,0.0554200179079387,0.199356615519915,0.0526078499423163,1
aristotle,pa24dir4A,unit051a,pa24dir4A_unit051a,MT,0.939355799454641,530,350,196.185858947839,0.146562076010168,0.0816744919364418,0.246510554328542,0.0777254024342669,1
aristotle,pa24dir4A,unit052a,pa24dir4A_unit052a,MT,1.06389545070436,530,350,183.701950910216,0.175398735407106,0.0921025309734329,0.285215096231504,0.0883858893743299,1
aristotle,pa24dir4A,unit053a,pa24dir4A_unit053a,MT,1.14541667617113,530,350,126.803556794819,0.110868139077192,0.0669015307090982,0.175096068537207,0.0665201038474171,1
aristotle,pa24dir4A,unit054a,pa24dir4A_unit054a,MT,1.27404729903032,440,620,63.585373844813,0.0452906124684748,0.0238728840048925,0.0866564990218751,0.0273924244709305,1
aristotle,pa24dir4A,unit055a,pa24dir4A_unit055a,MT,1.06359380013982,440,620,99.0780604362868,0.0588481209930703,0.0310071824162391,0.111154980258884,0.032699078292714,1
aristotle,pa24dir4A,unit056a,pa24dir4A_unit056a,MT,1.04354241361652,530,350,146.772677740578,0.126397096576016,0.0696653213361066,0.224427241441288,0.0679479367911897,1
