Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa28dir4A,unit001a,pa28dir4A_unit001a,FEF,1.02653803192831,155,335,145.06039878025,0.0710110026634445,0.0235594876956192,0.0850413807254737,0.0190270842661622,1
aristotle,pa28dir4A,unit002a,pa28dir4A_unit002a,FEF,1.28824637421568,425,245,50.4693512079261,0.0290078790163003,0.0150627591406472,0.0563802855310125,0.0155108082197181,1
aristotle,pa28dir4A,unit003b,pa28dir4A_unit003b,FEF,1.24829959975684,155,335,163.864987245156,0.117810188089148,0.060843868648957,0.210787465250321,0.0568643961489176,1
aristotle,pa28dir4A,unit004a,pa28dir4A_unit004a,FEF,1.25648829681032,155,335,164.203594495182,0.149337127069545,0.0783171957430675,0.25986653272101,0.0743023193230209,1
aristotle,pa28dir4A,unit005a,pa28dir4A_unit005a,FEF,1.30683032990771,155,335,176.0841697814,0.0995128753767782,0.0454347695831645,0.15030950905368,0.0418780767517645,1
aristotle,pa28dir4A,unit006a,pa28dir4A_unit006a,FEF,1.16003353213611,155,335,148.434997610248,0.0852871852795404,0.043482746279586,0.157169800650641,0.03913526511764,1
aristotle,pa28dir4A,unit007a,pa28dir4A_unit007a,FEF,1.27050168733048,245,425,182.510713747989,0.213541346456872,0.094299963327771,0.149569399775255,0.0916087847944426,1
aristotle,pa28dir4A,unit008a,pa28dir4A_unit008a,FEF,1.11884622907724,155,335,163.931928461171,0.102898030178902,0.05327936741393,0.18659572755282,0.049286709338871,1
aristotle,pa28dir4A,unit009a,pa28dir4A_unit009a,FEF,1.01435023748295,155,335,182.911579023124,0.255950679536931,0.127585793986419,0.340991676708247,0.124195877488764,1
aristotle,pa28dir4A,unit010a,pa28dir4A_unit010a,FEF,0.890460538739854,155,335,174.566829089461,0.351780821036578,0.206702552707272,0.52047020576431,0.203053080790827,1
aristotle,pa28dir4A,unit011a,pa28dir4A_unit011a,FEF,0.943709041283599,155,335,189.851435204254,0.328877568291686,0.203524825659899,0.478473737427492,0.200804381867301,1
aristotle,pa28dir4A,unit012a,pa28dir4A_unit012a,FEF,1.11918744176828,245,425,223.246810010923,0.250800328282948,0.13739836249176,0.401023764723882,0.137099405678616,1
aristotle,pa28dir4A,unit013a,pa28dir4A_unit013a,FEF,0.955641336508649,245,425,240.316750543109,0.151841780693186,0.0757641237997701,0.263650413170125,0.0767516715045495,1
aristotle,pa28dir4A,unit014a,pa28dir4A_unit014a,FEF,0.839700392381568,245,425,198.769174877003,0.118273021946561,0.0724052700534936,0.179552215332827,0.070421072947212,1
aristotle,pa28dir4A,unit015b,pa28dir4A_unit015b,FEF,1.01588224371035,155,335,161.060838772928,0.0500449145848498,0.0251351195894766,0.0953195694579138,0.0211627513528434,1
aristotle,pa28dir4A,unit016a,pa28dir4A_unit016a,FEF,2.03955610380495,245,425,304.25239935823,0.0509914346245954,0.0237978017975378,0.0466928551386372,0.028033828332382,0
aristotle,pa28dir4A,unit016b,pa28dir4A_unit016b,FEF,1.04935603236411,425,245,32.0952956700946,0.0334090532700879,0.0198131710221833,0.0646579457851066,0.0214758774004525,0
aristotle,pa28dir4A,unit017a,pa28dir4A_unit017a,FEF,0.953877716466753,245,425,253.876702852773,0.0803243514364533,0.0412977541463233,0.148704139325657,0.0433615635676562,1
aristotle,pa28dir4A,unit018a,pa28dir4A_unit018a,FEF,0.92487979059719,155,335,119.302185340512,0.0288944133524235,0.0130160769626816,0.0409724189436276,0.00894716238192397,0
aristotle,pa28dir4A,unit019a,pa28dir4A_unit019a,FEF,0.93323609084288,155,335,145.536756449063,0.0408690744067568,0.0203962726182154,0.0760401949018656,0.0159759472643661,1
aristotle,pa28dir4A,unit020a,pa28dir4A_unit020a,FEF,1.07349858863624,155,335,150.118669246589,0.171404440856488,0.0922748230961751,0.292647756621382,0.0877758296271369,1
aristotle,pa28dir4A,unit021a,pa28dir4A_unit021a,FEF,1.06595418662626,155,335,149.816795263946,0.260349463558352,0.140619196105624,0.413138531948601,0.136216140535396,1
aristotle,pa28dir4A,unit022a,pa28dir4A_unit022a,FEF,1.04253430559257,155,335,147.827820389298,0.173880817466498,0.0870745753480047,0.273713727927962,0.0824674414587452,1
aristotle,pa28dir4A,unit024a,pa28dir4A_unit024a,FEF,1.03139038798331,335,155,328.197577443814,0.134540997829925,0.0617502892315523,0.205101825812499,0.0663742114884494,1
aristotle,pa28dir4A,unit033a,pa28dir4A_unit033a,MT,1.14775105696851,335,155,34.1003147188793,0.0105278817604364,0.00268640848058472,0.00546584407152617,0.00572322831640684,0
aristotle,pa28dir4A,unit034a,pa28dir4A_unit034a,MT,1.10461334131322,335,155,20.3731223588078,0.144692559949431,0.0931889717028788,0.228953254783513,0.0953451149812303,1
aristotle,pa28dir4A,unit035b,pa28dir4A_unit035b,MT,1.03609397386001,425,245,32.9572457033188,0.19021281800297,0.112437664391763,0.3196282465217,0.113626121997868,1
aristotle,pa28dir4A,unit036a,pa28dir4A_unit036a,MT,1.04276206951637,425,245,62.9722178306062,0.177728092235799,0.0891124768680485,0.301815153102785,0.0880770315375763,1
aristotle,pa28dir4A,unit037a,pa28dir4A_unit037a,MT,1.0933152035241,155,335,145.057770615657,0.111385887565806,0.0578213445624611,0.200445027801761,0.0534111519812202,1
aristotle,pa28dir4A,unit038a,pa28dir4A_unit038a,MT,1.17663366593957,155,335,170.873613990007,0.0457292661515161,0.0221501376894485,0.0802713573489704,0.0185179267447706,1
aristotle,pa28dir4A,unit039a,pa28dir4A_unit039a,MT,1.19627433879767,245,425,258.906773944194,0.0775463932167618,0.0409383045359384,0.143931423658271,0.0433200397079202,1
aristotle,pa28dir4A,unit040a,pa28dir4A_unit040a,MT,1.12922016088347,155,335,139.317357886321,0.0746451989690172,0.0385251567268344,0.138920639185156,0.0341712948404392,1
aristotle,pa28dir4A,unit041a,pa28dir4A_unit041a,MT,1.20147291601543,155,335,165.583122157391,0.0254449950696569,0.0118684036812012,0.0450804442251341,0.00816015545767615,1
aristotle,pa28dir4A,unit042a,pa28dir4A_unit042a,MT,1.14820501028163,335,155,340.341903988615,0.080531918335652,0.0385523213095107,0.137318168374069,0.042844751929728,1
