Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa22dir4A,unit021b,pa22dir4A_unit021b,FEF,0.978216092332567,340,520,356.206326234625,0.334150932309249,0.191199791053455,0.487037484508118,0.192372603299029,1
aristotle,pa22dir4A,unit022a,pa22dir4A_unit022a,FEF,1.04116950297537,340,520,355.943597129101,0.432758499584859,0.239955775901749,0.553001759871306,0.241157119899299,1
aristotle,pa22dir4A,unit023a,pa22dir4A_unit023a,FEF,0.983339219042703,340,520,348.829445839925,0.301918829728441,0.156988230533728,0.421396883538505,0.158246239798331,1
aristotle,pa22dir4A,unit024b,pa22dir4A_unit024b,FEF,0.91313031894236,340,520,349.392206571207,0.324160618226457,0.155415739664004,0.410634573990094,0.156700772910436,1
aristotle,pa22dir4A,unit033a,pa22dir4A_unit033a,MT,0.971111111416015,340,520,38.4663537828359,0.0134786366158733,0.00707977816970777,0.0146480507724014,0.00774245204982104,0
aristotle,pa22dir4A,unit034a,pa22dir4A_unit034a,MT,1.19565014140109,340,520,0.264944583893802,0.037211312993699,0.0198571024425584,0.0717526169017499,0.0209345994759705,0
aristotle,pa22dir4A,unit035a,pa22dir4A_unit035a,MT,0.96723894482737,430,610,13.4192152537353,0.0205633220001915,0.0114139148877108,0.0247187890570756,0.0123800624206879,0
aristotle,pa22dir4A,unit036a,pa22dir4A_unit036a,MT,1.0661235762332,340,520,316.834992951565,0.0203439103151468,0.0110253345311645,0.0398765751615321,0.0120816255192428,0
aristotle,pa22dir4A,unit037a,pa22dir4A_unit037a,MT,1.10207135594207,520,340,227.517343645799,0.0410566282617606,0.0138295226155732,0.020472932794335,0.0134258331360346,1
aristotle,pa22dir4A,unit038a,pa22dir4A_unit038a,MT,1.13128631345684,340,520,292.810286810329,0.0561411657586668,0.02728906328747,0.070340207893599,0.0280920018887638,1
aristotle,pa22dir4A,unit039a,pa22dir4A_unit039a,MT,1.10566798682488,340,520,265.680081620336,0.0562317915492205,0.0240645588246956,0.025047724142375,0.024407509908464,1
aristotle,pa22dir4A,unit040a,pa22dir4A_unit040a,MT,1.0606946327907,520,340,231.617912468855,0.0313600835243724,0.01555092895114,0.0192089054488347,0.0152258288480619,1
aristotle,pa22dir4A,unit041a,pa22dir4A_unit041a,MT,0.907282857443261,430,610,126.136007049951,0.0566232251394336,0.0249618110298979,0.0530171582803162,0.024041495845411,1
aristotle,pa22dir4A,unit042a,pa22dir4A_unit042a,MT,0.935920139647513,430,610,26.5148775199344,0.0508214806137368,0.0324963416243396,0.0896411448496296,0.0332883722706032,1
aristotle,pa22dir4A,unit043a,pa22dir4A_unit043a,MT,1.02730341001401,610,430,241.254717611382,0.148454903752785,0.0744100750889669,0.25852979210186,0.074245208854761,1
aristotle,pa22dir4A,unit044a,pa22dir4A_unit044a,MT,1.16064624600312,520,340,180.355571662044,0.049831834717551,0.0179239875607246,0.0633583549960569,0.0168275831960254,1
aristotle,pa22dir4A,unit045b,pa22dir4A_unit045b,MT,0.980414079989109,340,520,52.4187159144543,0.064650896109186,0.0196302091405735,0.0225660993923094,0.0200211929517476,1
aristotle,pa22dir4A,unit046a,pa22dir4A_unit046a,MT,1.23277698352813,340,520,359.881514442384,0.113321965370213,0.0618741022988163,0.201567523536726,0.0629841946448912,1
aristotle,pa22dir4A,unit047a,pa22dir4A_unit047a,MT,1.18339548878543,430,610,79.8248624221086,0.110007182188173,0.0543539204476839,0.198209856572846,0.0541670567648859,1
aristotle,pa22dir4A,unit048a,pa22dir4A_unit048a,MT,0.939165223272806,430,610,40.0772102699572,0.0802636259436386,0.0420571065038569,0.132913758723829,0.0426230537340749,1
aristotle,pa22dir4A,unit049a,pa22dir4A_unit049a,MT,1.04759413085445,430,610,35.8566672524063,0.140103873349603,0.0834516282283337,0.245773874862788,0.0840992996263665,1
aristotle,pa22dir4A,unit050a,pa22dir4A_unit050a,MT,0.908863074133432,520,340,123.572505316607,0.10846352065292,0.0671273051189882,0.195700658852592,0.0662220857339963,1
aristotle,pa22dir4A,unit051a,pa22dir4A_unit051a,MT,1.094735094825,430,610,85.3897611793728,0.0444027517198249,0.0233980439943798,0.0850299401197605,0.0231251066460287,1
aristotle,pa22dir4A,unit052a,pa22dir4A_unit052a,MT,1.06649967512822,430,610,93.6926191204097,0.0478165687291162,0.0262755262546943,0.0912689685506927,0.0258403049263304,1
aristotle,pa22dir4A,unit053a,pa22dir4A_unit053a,MT,1.05750889412768,610,430,257.779053725378,0.00995915259638706,0.00499399869816045,0.0195136301235536,0.00527045050873605,0
aristotle,pa22dir4A,unit054a,pa22dir4A_unit054a,MT,0.966859481276663,520,340,104.621368325788,0.00702648772758646,0.0026000873266009,0.00587162564912103,0.00216485649387711,0
aristotle,pa22dir4A,unit055a,pa22dir4A_unit055a,MT,1.06597955540722,430,610,76.6150468366964,0.0209601810442373,0.0104710293053586,0.0410597424530292,0.0104014851026548,0
aristotle,pa22dir4A,unit056a,pa22dir4A_unit056a,MT,0.970635420461873,610,430,306.342101510342,0.0124808937795991,0.00507688946583099,0.0111320942252262,0.00605694987727839,1
