Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa29dir4A,unit020a,pa29dir4A_unit020a,FEF,1.30056423827144,415,235,4.96592858310179,0.0495087238367007,0.0291078085109914,0.0715178655290579,0.030181032170237,1
aristotle,pa29dir4A,unit021a,pa29dir4A_unit021a,FEF,3.64142280412844,325,145,8.17966513125958,0.185172751233937,0.0960765861564755,0.235439331308101,0.0970134040366378,1
aristotle,pa29dir4A,unit021b,pa29dir4A_unit021b,FEF,2.6215227708817,325,145,20.8138048474626,0.036988455878631,0.0126287403422847,0.0274631605159336,0.0131207745613834,1
aristotle,pa29dir4A,unit021c,pa29dir4A_unit021c,FEF,2.19691316201769,325,145,20.939057861493,0.0902864434290647,0.0505608933310643,0.105320541317829,0.0506622360583983,1
aristotle,pa29dir4A,unit021d,pa29dir4A_unit021d,FEF,1.06808015316865,325,145,316.775335119285,0.0594264217898302,0.0254361376460134,0.0930458107978226,0.028761018034854,1
aristotle,pa29dir4A,unit022b,pa29dir4A_unit022b,FEF,5.05855944019143,325,145,280.566641712631,0.0605642485981858,0.0174290557606081,0.0469276587592667,0.0210221366383285,1
aristotle,pa29dir4A,unit022c,pa29dir4A_unit022c,FEF,2.92888060124869,235,415,197.160568279777,0.0727035877102152,0.0421591144862703,0.123235641816996,0.042216239841365,1
aristotle,pa29dir4A,unit023b,pa29dir4A_unit023b,FEF,3.52857719551456,235,415,212.444156941818,0.155883396526082,0.0866427102273111,0.269721663957762,0.0875901986637696,1
aristotle,pa29dir4A,unit023d,pa29dir4A_unit023d,FEF,2.68515309275198,235,415,179.704245445886,0.132560077598809,0.0681210640145924,0.139378302526674,0.0671272917199129,1
aristotle,pa29dir4A,unit023e,pa29dir4A_unit023e,FEF,1.14014972913117,235,415,210.871622174812,0.0384997502267994,0.0210917554736572,0.0741449388281343,0.0220887011498459,1
aristotle,pa29dir4A,unit024a,pa29dir4A_unit024a,FEF,1.20743178831166,325,145,263.099641143297,0.0819418049734138,0.0442169623074701,0.0784222467795348,0.0474537155949165,1
aristotle,pa29dir4A,unit033a,pa29dir4A_unit033a,MT,1.26995806538228,235,415,248.51450880887,0.0123329750319225,0.00637104645959688,0.0243654515581371,0.00939794463490622,0
aristotle,pa29dir4A,unit034a,pa29dir4A_unit034a,MT,1.13808832757823,145,325,89.7589718451701,0.0632529441478148,0.00644044916237314,0.0138361032716628,0.00335963274662818,0
aristotle,pa29dir4A,unit035a,pa29dir4A_unit035a,MT,1.01839122897411,325,145,290.863113679745,0.0885745289562217,0.0536966837469198,0.162734891548769,0.0572832692849542,1
aristotle,pa29dir4A,unit036a,pa29dir4A_unit036a,MT,1.04757816146922,325,145,296.1037381688,0.111640854948819,0.0547528677503484,0.168860301378199,0.0583735088803711,1
aristotle,pa29dir4A,unit037a,pa29dir4A_unit037a,MT,0.965511942223237,325,145,346.056518236797,0.0588692877284687,0.0316703823440369,0.111192738160831,0.0337993735019164,1
aristotle,pa29dir4A,unit038b,pa29dir4A_unit038b,MT,1.00666490508142,325,145,285.801119605105,0.032260721315796,0.0178494934851782,0.0534647240448731,0.0214530944256663,0
aristotle,pa29dir4A,unit039a,pa29dir4A_unit039a,MT,0.974671840187376,325,145,342.79318361642,0.0556855465482645,0.0288284387298951,0.105496464795483,0.0310654835691348,1
aristotle,pa29dir4A,unit040a,pa29dir4A_unit040a,MT,0.959128171706001,415,235,44.0989644564285,0.0580389235819396,0.0237251117680152,0.0864500037660331,0.0223718352997486,1
aristotle,pa29dir4A,unit041a,pa29dir4A_unit041a,MT,2.43106335597928,325,145,3.06896749922209,0.0442791861733255,0.0230879419975369,0.0693496008340915,0.0243944077011699,1
aristotle,pa29dir4A,unit041b,pa29dir4A_unit041b,MT,0.932152193460054,415,235,96.9101935960724,0.0554719336245824,0.0254303704063526,0.0715830732380053,0.0219346013107703,1
aristotle,pa29dir4A,unit042a,pa29dir4A_unit042a,MT,0.900816959407792,325,145,39.8174690731611,0.0422148158710274,0.0196757527465289,0.0200545109493618,0.01878539087914,1
aristotle,pa29dir4A,unit043a,pa29dir4A_unit043a,MT,0.868722013223878,325,145,355.731505503626,0.0472027972027971,0.0274021190911233,0.089118316310375,0.0290745885894519,1
aristotle,pa29dir4A,unit044b,pa29dir4A_unit044b,MT,0.833984532209826,235,415,206.937441988371,0.053681373871239,0.0304282250235379,0.101892991946916,0.031103629261137,1
aristotle,pa29dir4A,unit045a,pa29dir4A_unit045a,MT,0.965058944879936,145,325,180.417413639494,0.0662382042084585,0.0406202552725402,0.124246540682964,0.0395962271482668,1
aristotle,pa29dir4A,unit047a,pa29dir4A_unit047a,MT,0.956884642621396,145,325,157.785695527474,0.0866955116107642,0.0401754317495492,0.139974744760881,0.0377404118641166,1
aristotle,pa29dir4A,unit048a,pa29dir4A_unit048a,MT,1.10001144610258,415,235,357.475919779999,0.085432570748243,0.0454789188059746,0.0912634641593898,0.0468653862900705,1
aristotle,pa29dir4A,unit049a,pa29dir4A_unit049a,MT,1.11433724741719,325,145,321.506548619792,0.081635767968018,0.0396692515158411,0.150948721160323,0.0426770413184083,1
aristotle,pa29dir4A,unit050a,pa29dir4A_unit050a,MT,1.0065591541016,325,145,324.774549705148,0.0979367234724316,0.0498601628579539,0.178401398511725,0.0528794792289587,1
aristotle,pa29dir4A,unit051a,pa29dir4A_unit051a,MT,1.11940632372057,145,325,196.298645163984,0.0786137468921532,0.0372741311071555,0.0869324482235648,0.0371635412593491,1
aristotle,pa29dir4A,unit052a,pa29dir4A_unit052a,MT,0.886097762284232,145,325,141.753849859072,0.128425907964333,0.055860762685535,0.187814773750953,0.0526458981192315,1
aristotle,pa29dir4A,unit053a,pa29dir4A_unit053a,MT,1.36444259349131,145,325,131.50296340893,0.142786663825858,0.0680884310842888,0.220640326323596,0.0646261311032449,1
aristotle,pa29dir4A,unit054a,pa29dir4A_unit054a,MT,1.12586844444506,145,325,97.6827616812742,0.130458568335228,0.0798703763219109,0.192472794427505,0.0763805677924579,1
aristotle,pa29dir4A,unit055a,pa29dir4A_unit055a,MT,1.26075546195181,145,325,132.016077743271,0.0257070481215541,0.0133117374594405,0.0500853180034675,0.0100510205651986,1
aristotle,pa29dir4A,unit056a,pa29dir4A_unit056a,MT,0.816070881309624,235,415,290.683423544827,0.0834904423758483,0.0444363193345126,0.0935750993227009,0.0479998991820291,1
