Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa32dir4A,unit037a,pa32dir4A_unit037a,MT,0.99870635248025,270,90,273.166848213646,0.121440192927712,0.0608902665852679,0.216578991360515,0.0595077454838221,1
aristotle,pa32dir4A,unit038a,pa32dir4A_unit038a,MT,0.989494653463322,270,90,269.352328378348,0.109411664456743,0.0530927117176464,0.197242679092111,0.0517327910655904,1
aristotle,pa32dir4A,unit039a,pa32dir4A_unit039a,MT,1.13378523964239,180,0,257.612810276714,0.106236434058884,0.0411476983806914,0.0329502043981303,0.0397913104378229,1
aristotle,pa32dir4A,unit040a,pa32dir4A_unit040a,MT,1.15581827385286,0,180,291.328092777765,0.0822530571203205,0.0333268004304628,0.0456640694493862,0.0324226910291682,1
aristotle,pa32dir4A,unit041a,pa32dir4A_unit041a,MT,1.14508671691603,0,180,295.009680465082,0.0576589188045513,0.0282450361157323,0.0457860773699498,0.0274194508745291,1
aristotle,pa32dir4A,unit042a,pa32dir4A_unit042a,MT,2.23487902748939,0,180,322.602409572622,0.0742098335066854,0.0265137112362268,0.0780465162503158,0.0263847849309098,1
aristotle,pa32dir4A,unit042b,pa32dir4A_unit042b,MT,1.00310402874716,0,180,318.942459865844,0.0687034983091368,0.0287714122462952,0.0809750112419549,0.0285386639785257,1
aristotle,pa32dir4A,unit043a,pa32dir4A_unit043a,MT,1.27320026907086,0,180,22.9068356573082,0.0437208125881274,0.0201639156136277,0.0704275441464011,0.0211978373302721,1
aristotle,pa32dir4A,unit044a,pa32dir4A_unit044a,MT,1.20326744346678,0,180,17.6573515215201,0.0748793580220137,0.0391864553840724,0.139326069410815,0.040226330824314,1
aristotle,pa32dir4A,unit045a,pa32dir4A_unit045a,MT,1.12089882942593,0,180,24.2584600160679,0.123556082675463,0.0674465403828469,0.219937543983111,0.0686374222082412,1
aristotle,pa32dir4A,unit046a,pa32dir4A_unit046a,MT,1.15963364920597,90,270,86.5472740390606,0.046455217800889,0.0230778796880048,0.0887858687321832,0.0241086987368902,1
aristotle,pa32dir4A,unit047a,pa32dir4A_unit047a,MT,1.08776897322369,90,270,104.374685911881,0.0473809605291749,0.0235263772619007,0.085584925818069,0.0244057226261822,1
aristotle,pa32dir4A,unit048a,pa32dir4A_unit048a,MT,1.13077730110022,0,180,342.468703978958,0.0469575485162139,0.0243236637050654,0.0872303692661375,0.0246672105474822,1
aristotle,pa32dir4A,unit049a,pa32dir4A_unit049a,MT,1.13297166346617,90,270,110.463771947878,0.0353466165066431,0.0188635541187506,0.0682797740256416,0.019663491781973,0
aristotle,pa32dir4A,unit050a,pa32dir4A_unit050a,MT,1.19729551576098,90,270,143.939215851647,0.0627487959699009,0.0328791320300287,0.0733755024685844,0.033174996225337,1
aristotle,pa32dir4A,unit051a,pa32dir4A_unit051a,MT,1.20153443822202,180,0,160.670660787871,0.0640656964634957,0.0285139240904831,0.0994099811441321,0.0284609353698411,1
aristotle,pa32dir4A,unit052b,pa32dir4A_unit052b,MT,1.15709911143638,0,180,340.057130332521,0.049641955523072,0.0018796932853895,0.00672605343600063,0.0024007601218593,1
aristotle,pa32dir4A,unit053b,pa32dir4A_unit053b,MT,1.02233641417411,180,0,134.08626905574,0.0586240434986657,0.0141054951723234,0.0370930159865578,0.0145105492228786,1
aristotle,pa32dir4A,unit054a,pa32dir4A_unit054a,MT,1.08077014449025,0,180,44.5249934849954,0.0738934556750892,0.034387313164602,0.0912804525363444,0.0355586506107324,1
aristotle,pa32dir4A,unit055a,pa32dir4A_unit055a,MT,1.26154508275646,180,0,218.388528879282,0.0151520264569905,0.00878978682311989,0.0271082352631093,0.00768695498207559,0
aristotle,pa32dir4A,unit056b,pa32dir4A_unit056b,MT,1.16883907160839,180,0,158.872171749317,0.0348769589399234,0.0111186030394993,0.0398331990712221,0.011085327958381,1
